all_finite,candidate_id,candidate_ids_json,component,instability_penalty,layer,layers_json,localization_proxy,mean_abs_corruption_margin,mean_decoded_support_delta,mean_margin_distance_recovery,mean_target_margin_delta,mean_target_probability_delta,num_edits,num_prompt_types,num_rows,num_seeds,num_state_labels,pilot_acceptance_status,policy_id,position,positive_recovery_fraction,prompt_type,prompt_type_std,seed_std,selection_source,site_score,source_table,stability_score,state_label,state_label_std,target_role,weighted_margin_distance_recovery
True,L25:hidden:first_subject,,hidden,,25,,,3.0776808063189187,0.0,0.1193547397839486,-0.08980051676432292,-0.0004031052223491353,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.07105063087576007,causal_trace_summary.csv,,,,target_new,0.07105063087576007
True,L21:hidden:last_subject,,hidden,,21,,,4.539591471354167,0.0,0.06981413103566837,0.5374552408854166,7.227824202497383e-05,12,,12,,,,,last_subject,0.5,,,,,0.0693990050643123,causal_trace_summary.csv,,,,target_true,0.0693990050643123
True,L25:attention:last_subject,,attention,,25,,,4.539591471354167,0.0,0.08203214254549754,0.24458821614583334,0.001760470358457648,12,,12,,,,,last_subject,0.75,,,,,0.06919732891139695,causal_trace_summary.csv,,,,target_true,0.06919732891139695
True,L07:attention:first_subject,,attention,,7,,,4.539591471354167,0.0,0.11458533016871879,0.38555908203125,0.001538073532036795,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.06783041276385961,causal_trace_summary.csv,,,,target_true,0.06783041276385961
True,L10:attention:last_subject,,attention,,10,,,4.539591471354167,0.0,0.09440335739787219,0.3228505452473958,0.0005467159039369562,12,,12,,,,,last_subject,0.6666666666666666,,,,,0.06774862187962176,causal_trace_summary.csv,,,,target_true,0.06774862187962176
True,L29:mlp:first_answer_mask,,mlp,,29,,,3.0776808063189187,0.0,0.03786394051286387,0.11851247151692708,0.00030222824984941593,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.06735370091660266,causal_trace_summary.csv,,,,target_new,0.06735370091660266
True,L17:mlp:first_answer_mask,,mlp,,17,,,4.539591471354167,0.0,0.08794663118460146,0.3039232889811198,0.002352303606931135,12,,12,,,,,first_answer_mask,0.75,,,,,0.06732594227580337,causal_trace_summary.csv,,,,target_true,0.06732594227580337
True,L10:mlp:first_answer_mask,,mlp,,10,,,4.539591471354167,0.0,0.08052373241235708,0.24106852213541666,-0.0003633428355271917,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.06712230538251247,causal_trace_summary.csv,,,,target_true,0.06712230538251247
True,L03:hidden:first_subject,,hidden,,3,,,4.539591471354167,0.08333333333333333,0.02149244976479443,0.6507975260416666,0.07638177409607276,12,,12,,,,,first_subject,0.4166666666666667,,,,,0.06518173262223817,causal_trace_summary.csv,,,,target_true,0.06518173262223817
True,L02:attention:first_subject,,attention,,2,,,3.0776808063189187,0.0,0.13459886856108688,0.04671903451283773,0.00012108950001869327,12,,12,,,,,first_subject,0.75,,,,,0.06507610770637003,causal_trace_summary.csv,,,,target_new,0.06507610770637003
True,L15:mlp:first_subject,,mlp,,15,,,4.539591471354167,0.0,0.10260490830776903,0.2949015299479167,-0.0002607979059329561,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.0637968897055528,causal_trace_summary.csv,,,,target_true,0.0637968897055528
True,L01:attention:first_answer_mask,,attention,,1,,,3.0776808063189187,0.0,0.04747735099024192,-0.045111775398254395,0.00029079364793460627,12,,12,,,,,first_answer_mask,0.75,,,,,0.06351161078362562,causal_trace_summary.csv,,,,target_new,0.06351161078362562
True,L05:hidden:first_answer_mask,,hidden,,5,,,3.0776808063189187,0.0,0.11645350543833559,0.1341552734375,-7.656254508011292e-06,12,,12,,,,,first_answer_mask,0.5,,,,,0.063209734947632,causal_trace_summary.csv,,,,target_new,0.063209734947632
True,L27:mlp:first_answer_mask,,mlp,,27,,,4.539591471354167,0.0,0.07965283813098435,0.2169189453125,0.0016720787326391928,12,,12,,,,,first_answer_mask,0.75,,,,,0.06314704432393672,causal_trace_summary.csv,,,,target_true,0.06314704432393672
True,L26:hidden:first_subject,,hidden,,26,,,3.0776808063189187,0.0,0.1095078935888729,0.010504841804504395,-0.00027686306676126077,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.0629607432237051,causal_trace_summary.csv,,,,target_new,0.0629607432237051
True,L30:hidden:first_subject,,hidden,,30,,,3.0776808063189187,0.0,0.05010624679948921,0.21746826171875,6.697737653619622e-05,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.06229087350047446,causal_trace_summary.csv,,,,target_new,0.06229087350047446
True,L11:hidden:last_subject,,hidden,,11,,,4.539591471354167,0.0,-0.003714753930014747,1.0856119791666667,-0.00020595906618818086,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.05928382557253618,causal_trace_summary.csv,,,,target_true,0.05928382557253618
True,L03:hidden:last_subject,,hidden,,3,,,4.539591471354167,0.0,0.031333706545901154,0.5281168619791666,0.0012308386911191367,12,,12,,,,,last_subject,0.5,,,,,0.05918522834222202,causal_trace_summary.csv,,,,target_true,0.05918522834222202
True,L16:hidden:first_subject,,hidden,,16,,,3.0776808063189187,0.0,0.049066851754394646,-0.5546959638595581,-0.0004333611937118083,12,,12,,,,,first_subject,0.5,,,,,0.05891015076510213,causal_trace_summary.csv,,,,target_new,0.05891015076510213
True,L25:mlp:first_answer_mask,,mlp,,25,,,3.0776808063189187,0.0,0.028870978528744606,0.20815531412760416,-4.849503080587662e-05,12,,12,,,,,first_answer_mask,0.75,,,,,0.05845181749013799,causal_trace_summary.csv,,,,target_new,0.05845181749013799
True,L14:hidden:first_answer_mask,,hidden,,14,,,3.0776808063189187,0.0,0.0044846427783604885,-0.05465360482533773,0.00016386593212421494,12,,12,,,,,first_answer_mask,0.5,,,,,0.05730433812980569,causal_trace_summary.csv,,,,target_new,0.05730433812980569
True,L03:hidden:first_answer_mask,,hidden,,3,,,4.539591471354167,0.0,0.08079870037520304,0.12795511881510416,0.0007362542107406019,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.057180791466857915,causal_trace_summary.csv,,,,target_true,0.057180791466857915
True,L02:hidden:first_answer_mask,,hidden,,2,,,3.0776808063189187,0.0,0.10242836816021236,0.6359439293543497,0.0012204537842125756,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.05697215980088718,causal_trace_summary.csv,,,,target_new,0.05697215980088718
True,L07:attention:first_subject,,attention,,7,,,3.0776808063189187,0.0,0.06983668520395922,0.3138664960861206,0.0007337109567918295,12,,12,,,,,first_subject,0.3333333333333333,,,,,0.05676558123812692,causal_trace_summary.csv,,,,target_new,0.05676558123812692
True,L10:mlp:last_subject,,mlp,,10,,,4.539591471354167,0.0,0.12024407825213891,0.2796630859375,-0.0014757205686540449,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.056581365123470645,causal_trace_summary.csv,,,,target_true,0.056581365123470645
True,L01:mlp:last_subject,,mlp,,1,,,3.0776808063189187,0.0,0.023506386834360137,0.22679309050242105,8.74411395261158e-05,12,,12,,,,,last_subject,0.5,,,,,0.05605275608500234,causal_trace_summary.csv,,,,target_new,0.05605275608500234
True,L22:hidden:last_subject,,hidden,,22,,,3.0776808063189187,0.0,0.07237081766472613,0.3015272219975789,-0.0002462408847444901,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.05585663556198182,causal_trace_summary.csv,,,,target_new,0.05585663556198182
True,L04:mlp:first_answer_mask,,mlp,,4,,,4.539591471354167,0.0,0.09579784999804726,0.2931925455729167,0.00030166737627723705,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.05533545466768254,causal_trace_summary.csv,,,,target_true,0.05533545466768254
True,L28:hidden:first_subject,,hidden,,28,,,3.0776808063189187,0.0,0.0633127194808363,0.0739051103591919,-0.00011028548160988787,12,,12,,,,,first_subject,0.8333333333333334,,,,,0.05340359259616492,causal_trace_summary.csv,,,,target_new,0.05340359259616492
True,L23:attention:first_answer_mask,,attention,,23,,,4.539591471354167,0.0,0.07445627866262243,0.2816162109375,0.0021096340013807926,12,,12,,,,,first_answer_mask,0.4166666666666667,,,,,0.05312598037018781,causal_trace_summary.csv,,,,target_true,0.05312598037018781
True,L08:attention:first_subject,,attention,,8,,,3.0776808063189187,0.0,0.011218321831345893,0.273162841796875,0.00041473892749976926,12,,12,,,,,first_subject,0.5,,,,,0.05295352246371119,causal_trace_summary.csv,,,,target_new,0.05295352246371119
True,L11:mlp:first_answer_mask,,mlp,,11,,,3.0776808063189187,0.0,0.07821703082312793,0.25714703400929767,0.0006845160050588106,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.05273564663579999,causal_trace_summary.csv,,,,target_new,0.05273564663579999
True,L27:hidden:first_subject,,hidden,,27,,,3.0776808063189187,0.0,0.07620045017163586,0.04217310746510824,-0.00020139871282272756,12,,12,,,,,first_subject,0.75,,,,,0.05238761340218964,causal_trace_summary.csv,,,,target_new,0.05238761340218964
True,L05:hidden:first_subject,,hidden,,5,,,4.539591471354167,0.08333333333333333,0.01000950227083669,0.672607421875,0.07598047314910635,12,,12,,,,,first_subject,0.5,,,,,0.05223860529736029,causal_trace_summary.csv,,,,target_true,0.05223860529736029
True,L18:mlp:first_answer_mask,,mlp,,18,,,4.539591471354167,0.0,0.0728353133869069,0.2186279296875,0.0018051541568458636,12,,12,,,,,first_answer_mask,0.8333333333333334,,,,,0.050257697306502924,causal_trace_summary.csv,,,,target_true,0.050257697306502924
True,L10:attention:first_subject,,attention,,10,,,4.539591471354167,0.0,0.08369608235987368,0.15369160970052084,0.0008693527722130057,12,,12,,,,,first_subject,0.75,,,,,0.04977255411643434,causal_trace_summary.csv,,,,target_true,0.04977255411643434
True,L06:mlp:first_subject,,mlp,,6,,,3.0776808063189187,0.0,0.06382564276253436,-0.1882230838139852,-0.0004653214174995905,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.04870930133600101,causal_trace_summary.csv,,,,target_new,0.04870930133600101
True,L04:mlp:first_subject,,mlp,,4,,,4.539591471354167,0.0,0.0478745413011713,0.22330729166666666,0.0007418456442849219,12,,12,,,,,first_subject,0.5,,,,,0.04870703177519835,causal_trace_summary.csv,,,,target_true,0.04870703177519835
True,L01:attention:last_subject,,attention,,1,,,4.539591471354167,0.0,0.0661082991532465,0.187530517578125,-7.561669273551767e-05,12,,12,,,,,last_subject,0.75,,,,,0.04856137677587055,causal_trace_summary.csv,,,,target_true,0.04856137677587055
True,L27:attention:first_subject,,attention,,27,,,4.539591471354167,0.0,0.0847294573550879,0.2764078776041667,0.0004990044113715916,12,,12,,,,,first_subject,0.75,,,,,0.04812441177788732,causal_trace_summary.csv,,,,target_true,0.04812441177788732
True,L15:mlp:last_subject,,mlp,,15,,,3.0776808063189187,0.0,-0.12829194371448935,0.6790534257888794,0.00022728564861296263,12,,12,,,,,last_subject,0.3333333333333333,,,,,0.04785902397167982,causal_trace_summary.csv,,,,target_new,0.04785902397167982
True,L04:hidden:first_answer_mask,,hidden,,4,,,3.0776808063189187,0.0,0.08829514049961898,-0.07321504751841228,0.0003345367384692821,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.04766401380843416,causal_trace_summary.csv,,,,target_new,0.04766401380843416
True,L24:mlp:first_answer_mask,,mlp,,24,,,4.539591471354167,0.0,0.03810404507393456,0.2671101888020833,0.0013050994740903359,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.04756420024201138,causal_trace_summary.csv,,,,target_true,0.04756420024201138
True,L20:hidden:first_answer_mask,,hidden,,20,,,3.0776808063189187,0.0,-0.0029092445125143973,-0.5585242509841919,-0.000342961254760817,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.04712910444248687,causal_trace_summary.csv,,,,target_new,0.04712910444248687
True,L25:hidden:last_subject,,hidden,,25,,,4.539591471354167,0.0,0.025111746976435173,0.1442387898763021,7.975983113321188e-05,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.0467602966880294,causal_trace_summary.csv,,,,target_true,0.0467602966880294
True,L11:mlp:last_subject,,mlp,,11,,,4.539591471354167,0.0,0.08525649927406638,0.5009765625,-0.0016214960055549454,12,,12,,,,,last_subject,0.5,,,,,0.0466813068614709,causal_trace_summary.csv,,,,target_true,0.0466813068614709
True,L04:hidden:first_subject,,hidden,,4,,,4.539591471354167,0.08333333333333333,-0.006402848197541518,0.5196278889973959,0.07573561091327481,12,,12,,,,,first_subject,0.5,,,,,0.04614686505624523,causal_trace_summary.csv,,,,target_true,0.04614686505624523
True,L26:mlp:first_subject,,mlp,,26,,,4.539591471354167,0.0,0.07839139989637038,0.3507893880208333,0.001443455015210778,12,,12,,,,,first_subject,0.8333333333333334,,,,,0.04489759333124185,causal_trace_summary.csv,,,,target_true,0.04489759333124185
True,L03:mlp:last_subject,,mlp,,3,,,3.0776808063189187,0.0,0.04699917441294712,-0.2858310143152873,-0.0005181182049582844,12,,12,,,,,last_subject,0.5,,,,,0.044851240097890634,causal_trace_summary.csv,,,,target_new,0.044851240097890634
True,L16:mlp:first_answer_mask,,mlp,,16,,,3.0776808063189187,0.0,0.08139549782374357,-0.0050523678461710615,-0.0001953724733330849,12,,12,,,,,first_answer_mask,0.5,,,,,0.0441229731971997,causal_trace_summary.csv,,,,target_new,0.0441229731971997
True,L10:attention:first_answer_mask,,attention,,10,,,3.0776808063189187,0.0,0.1456756620419039,0.2075939178466797,0.0002339523874965721,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.04350813083862433,causal_trace_summary.csv,,,,target_new,0.04350813083862433
True,L01:mlp:first_subject,,mlp,,1,,,4.539591471354167,0.0,0.05977077286572408,0.2591349283854167,0.01052409556286212,12,,12,,,,,first_subject,0.4166666666666667,,,,,0.04250885134226684,causal_trace_summary.csv,,,,target_true,0.04250885134226684
True,L12:mlp:first_subject,,mlp,,12,,,4.539591471354167,0.0,0.10456605950620725,0.24381510416666666,0.0014438985151770112,12,,12,,,,,first_subject,0.5,,,,,0.042074127190427114,causal_trace_summary.csv,,,,target_true,0.042074127190427114
True,L09:mlp:first_subject,,mlp,,9,,,4.539591471354167,0.0,0.05097881560844513,0.20621744791666666,-0.0007134110785216308,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.04196656657553893,causal_trace_summary.csv,,,,target_true,0.04196656657553893
True,L05:attention:last_subject,,attention,,5,,,4.539591471354167,0.0,0.07734898646006025,0.25403594970703125,0.00035923396183553297,12,,12,,,,,last_subject,0.6666666666666666,,,,,0.041597387173396665,causal_trace_summary.csv,,,,target_true,0.041597387173396665
True,L06:mlp:first_subject,,mlp,,6,,,4.539591471354167,0.0,0.09405718063815675,0.14042154947916666,-0.0006625955654205503,12,,12,,,,,first_subject,0.5,,,,,0.041348093039931894,causal_trace_summary.csv,,,,target_true,0.041348093039931894
True,L09:attention:first_answer_mask,,attention,,9,,,3.0776808063189187,0.0,0.12899424196185733,-0.125370462735494,-0.00011555084954265975,12,,12,,,,,first_answer_mask,0.5,,,,,0.04060535343051818,causal_trace_summary.csv,,,,target_new,0.04060535343051818
True,L14:mlp:first_answer_mask,,mlp,,14,,,3.0776808063189187,0.0,0.07298689628991907,0.01553515593210856,-0.00017762094807357207,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.04053292182195037,causal_trace_summary.csv,,,,target_new,0.04053292182195037
True,L10:attention:first_subject,,attention,,10,,,3.0776808063189187,0.0,0.06499395815697438,0.15742619832356772,-2.6526308915938063e-05,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.039846112656573375,causal_trace_summary.csv,,,,target_new,0.039846112656573375
True,L22:attention:last_subject,,attention,,22,,,3.0776808063189187,0.0,0.11414439348389463,-0.10194567839304607,-4.057742514618212e-05,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.03956502378845754,causal_trace_summary.csv,,,,target_new,0.03956502378845754
True,L26:attention:first_answer_mask,,attention,,26,,,3.0776808063189187,0.0,0.03023807739879229,0.21078153451283774,-1.8767084486152424e-05,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.03904390354157451,causal_trace_summary.csv,,,,target_new,0.03904390354157451
True,L10:mlp:first_subject,,mlp,,10,,,3.0776808063189187,0.0,0.025781051209905353,-0.14072533448537192,-0.00017552177052593265,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.038301770054858304,causal_trace_summary.csv,,,,target_new,0.038301770054858304
True,L13:mlp:last_subject,,mlp,,13,,,3.0776808063189187,0.0,0.08736751648859463,0.07217152913411458,0.00011069920556986783,12,,12,,,,,last_subject,0.6666666666666666,,,,,0.03827074453696375,causal_trace_summary.csv,,,,target_new,0.03827074453696375
True,L27:hidden:last_subject,,hidden,,27,,,4.539591471354167,0.0,0.028297358385120448,0.16982014973958334,0.0009957885170971774,12,,12,,,,,last_subject,0.75,,,,,0.03758795321113253,causal_trace_summary.csv,,,,target_true,0.03758795321113253
True,L19:attention:first_subject,,attention,,19,,,3.0776808063189187,0.0,-0.010045671657772351,0.16330293814341226,8.911687332258111e-05,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.03740669096473849,causal_trace_summary.csv,,,,target_new,0.03740669096473849
True,L05:attention:first_subject,,attention,,5,,,3.0776808063189187,0.0,0.00038902099693665276,0.05494225025177002,0.0007386535108011572,12,,12,,,,,first_subject,0.4166666666666667,,,,,0.0368413629054247,causal_trace_summary.csv,,,,target_new,0.0368413629054247
True,L11:hidden:first_answer_mask,,hidden,,11,,,3.0776808063189187,0.0,-0.037779277773493415,0.014683405558268229,0.0013792031748470397,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.03631816396175383,causal_trace_summary.csv,,,,target_new,0.03631816396175383
True,L24:attention:first_answer_mask,,attention,,24,,,4.539591471354167,0.0,0.08628897553753234,0.16031901041666666,0.005037160152880915,12,,12,,,,,first_answer_mask,0.75,,,,,0.03597902568009679,causal_trace_summary.csv,,,,target_true,0.03597902568009679
True,L25:attention:first_subject,,attention,,25,,,4.539591471354167,0.0,0.05171337997845912,0.2597452799479167,0.00011940036803063474,12,,12,,,,,first_subject,0.5833333333333334,,,,,0.03532021691390669,causal_trace_summary.csv,,,,target_true,0.03532021691390669
True,L00:mlp:first_answer_mask,,mlp,,0,,,4.539591471354167,0.0,0.08264949294041941,0.16239420572916666,0.0006825815848259253,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.03385470353605522,causal_trace_summary.csv,,,,target_true,0.03385470353605522
True,L28:mlp:first_subject,,mlp,,28,,,4.539591471354167,0.0,0.05891546489613672,0.13216145833333334,-2.9856869654546852e-05,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.03336171738448439,causal_trace_summary.csv,,,,target_true,0.03336171738448439
True,L21:mlp:first_subject,,mlp,,21,,,3.0776808063189187,0.0,0.06512261537776869,-0.06432767709096272,-0.00023474465576119505,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.032220742725205184,causal_trace_summary.csv,,,,target_new,0.032220742725205184
True,L24:hidden:first_answer_mask,,hidden,,24,,,4.539591471354167,0.0,0.001108347613365405,0.08321126302083333,0.014473525149493108,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.03218751400528841,causal_trace_summary.csv,,,,target_true,0.03218751400528841
True,L09:hidden:first_answer_mask,,hidden,,9,,,3.0776808063189187,0.0,-0.012096156048341458,0.0660027265548706,0.0001677309664511739,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.03181089085668883,causal_trace_summary.csv,,,,target_new,0.03181089085668883
True,L09:mlp:first_answer_mask,,mlp,,9,,,4.539591471354167,0.0,0.08801977638809387,0.13724772135416666,0.0028321204020566406,12,,12,,,,,first_answer_mask,0.5,,,,,0.03173934477658764,causal_trace_summary.csv,,,,target_true,0.03173934477658764
True,L05:hidden:first_answer_mask,,hidden,,5,,,4.539591471354167,0.0,0.06757905207468186,-0.09632110595703125,0.00017382638476230264,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.03127492941334649,causal_trace_summary.csv,,,,target_true,0.03127492941334649
True,L25:mlp:first_subject,,mlp,,25,,,3.0776808063189187,0.0,0.03538190597975277,0.03808255990346273,-0.00010404545460810748,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.03116086558664338,causal_trace_summary.csv,,,,target_new,0.03116086558664338
True,L27:mlp:last_subject,,mlp,,27,,,4.539591471354167,0.0,0.030023104433571413,0.1142730712890625,0.00023472562844517597,12,,12,,,,,last_subject,0.75,,,,,0.030998745126159646,causal_trace_summary.csv,,,,target_true,0.030998745126159646
True,L20:attention:last_subject,,attention,,20,,,3.0776808063189187,0.0,0.053196898700990404,-0.009752909342447916,-0.0001427278705901832,12,,12,,,,,last_subject,0.8333333333333334,,,,,0.030921505588205136,causal_trace_summary.csv,,,,target_new,0.030921505588205136
True,L00:mlp:first_answer_mask,,mlp,,0,,,3.0776808063189187,0.0,0.042332397507437315,0.2387152910232544,0.0008970740946558919,12,,12,,,,,first_answer_mask,0.5,,,,,0.03086669771327283,causal_trace_summary.csv,,,,target_new,0.03086669771327283
True,L26:hidden:last_subject,,hidden,,26,,,4.539591471354167,0.0,0.010040086217450376,0.11359659830729167,0.000806324887264509,12,,12,,,,,last_subject,0.75,,,,,0.030419486398063904,causal_trace_summary.csv,,,,target_true,0.030419486398063904
True,L18:mlp:first_answer_mask,,mlp,,18,,,3.0776808063189187,0.0,0.06303238534814977,0.0193409522374471,0.0006358737763143552,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.030346532892242494,causal_trace_summary.csv,,,,target_new,0.030346532892242494
True,L26:attention:last_subject,,attention,,26,,,4.539591471354167,0.0,0.039467915435988286,0.04205322265625,0.0012230727243434103,12,,12,,,,,last_subject,0.5,,,,,0.0301214538609779,causal_trace_summary.csv,,,,target_true,0.0301214538609779
True,L02:hidden:first_answer_mask,,hidden,,2,,,4.539591471354167,0.0,0.0434673025906441,-0.032572428385416664,0.001862988974179321,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.0299870030923677,causal_trace_summary.csv,,,,target_true,0.0299870030923677
True,L02:attention:first_answer_mask,,attention,,2,,,3.0776808063189187,0.0,0.0840889722818334,0.32151254018147785,0.00041575909266811095,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.02994242649000293,causal_trace_summary.csv,,,,target_new,0.02994242649000293
True,L24:mlp:last_subject,,mlp,,24,,,4.539591471354167,0.0,0.02020158158336634,0.06966145833333333,-0.000714869495491636,12,,12,,,,,last_subject,0.4166666666666667,,,,,0.029874960785192493,causal_trace_summary.csv,,,,target_true,0.029874960785192493
True,L12:mlp:first_answer_mask,,mlp,,12,,,3.0776808063189187,0.0,0.08237041568862176,-0.3195716142654419,-0.0005296613333776179,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.029564968722359437,causal_trace_summary.csv,,,,target_new,0.029564968722359437
True,L05:mlp:first_answer_mask,,mlp,,5,,,4.539591471354167,0.0,0.047019320803099694,0.06673177083333333,-0.0003965502126656399,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.029417828171917716,causal_trace_summary.csv,,,,target_true,0.029417828171917716
True,L13:attention:last_subject,,attention,,13,,,3.0776808063189187,0.0,0.0019458377148001045,-0.017149170239766438,-2.150121357994787e-05,12,,12,,,,,last_subject,0.75,,,,,0.029318184806821974,causal_trace_summary.csv,,,,target_new,0.029318184806821974
True,L22:mlp:first_subject,,mlp,,22,,,3.0776808063189187,0.0,0.06339636251584248,0.017513712247212727,-0.00024494645246164737,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.0290124485339368,causal_trace_summary.csv,,,,target_new,0.0290124485339368
True,L05:mlp:first_answer_mask,,mlp,,5,,,3.0776808063189187,0.0,0.07841698975508614,0.23021920522054037,0.00020468609610565144,12,,12,,,,,first_answer_mask,0.5,,,,,0.028939280989239126,causal_trace_summary.csv,,,,target_new,0.028939280989239126
True,L27:attention:last_subject,,attention,,27,,,4.539591471354167,0.0,0.02258501498896755,0.14556884765625,0.00034519404789534747,12,,12,,,,,last_subject,0.75,,,,,0.02849908125308116,causal_trace_summary.csv,,,,target_true,0.02849908125308116
True,L15:mlp:first_answer_mask,,mlp,,15,,,4.539591471354167,0.0,0.043611069137717035,0.19482421875,0.0034424810637005976,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.028109174024111516,causal_trace_summary.csv,,,,target_true,0.028109174024111516
True,L19:mlp:first_subject,,mlp,,19,,,4.539591471354167,0.0,0.07206596230368977,0.14595540364583334,-0.0004498592126698971,12,,12,,,,,first_subject,0.3333333333333333,,,,,0.02792094294805721,causal_trace_summary.csv,,,,target_true,0.02792094294805721
True,L24:attention:last_subject,,attention,,24,,,4.539591471354167,0.0,0.036542321752053276,0.0638427734375,-3.0113621988903105e-05,12,,12,,,,,last_subject,0.6666666666666666,,,,,0.02779545556402096,causal_trace_summary.csv,,,,target_true,0.02779545556402096
True,L00:attention:first_answer_mask,,attention,,0,,,4.539591471354167,0.0,0.0922030407385419,0.11865234375,0.0021542794255727435,12,,12,,,,,first_answer_mask,0.5,,,,,0.0276789315645588,causal_trace_summary.csv,,,,target_true,0.0276789315645588
True,L16:attention:last_subject,,attention,,16,,,3.0776808063189187,0.0,-0.05377729808676284,0.1260443925857544,-9.839651403117007e-05,12,,12,,,,,last_subject,0.5,,,,,0.027667208933242052,causal_trace_summary.csv,,,,target_new,0.027667208933242052
True,L00:hidden:first_answer_mask,,hidden,,0,,,4.539591471354167,0.0,0.09356975628300247,0.11527506510416667,0.0021245836788447527,12,,12,,,,,first_answer_mask,0.5,,,,,0.027526554026800508,causal_trace_summary.csv,,,,target_true,0.027526554026800508
True,L18:attention:last_subject,,attention,,18,,,3.0776808063189187,0.0,-0.0520962047439607,0.07979921499888103,-2.246580489758306e-05,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.027347141272565368,causal_trace_summary.csv,,,,target_new,0.027347141272565368
True,L28:mlp:first_answer_mask,,mlp,,28,,,4.539591471354167,0.0,0.05033927078941237,0.19258626302083334,0.0016343090708801356,12,,12,,,,,first_answer_mask,0.5833333333333334,,,,,0.027024604490655683,causal_trace_summary.csv,,,,target_true,0.027024604490655683
True,L06:attention:first_answer_mask,,attention,,6,,,3.0776808063189187,0.0,0.0979060687539888,0.25528355439503986,0.00036442496681251174,12,,12,,,,,first_answer_mask,0.5,,,,,0.02701806162208833,causal_trace_summary.csv,,,,target_new,0.02701806162208833
True,L24:hidden:last_subject,,hidden,,24,,,3.0776808063189187,0.0,0.04198512706596593,0.2489539384841919,-9.988052830323113e-05,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.026835936796694767,causal_trace_summary.csv,,,,target_new,0.026835936796694767
True,L19:hidden:last_subject,,hidden,,19,,,4.539591471354167,0.0,0.025870463661414073,0.5150960286458334,0.0002715760793800352,12,,12,,,,,last_subject,0.5833333333333334,,,,,0.026827410030027355,causal_trace_summary.csv,,,,target_true,0.026827410030027355
True,L08:mlp:first_answer_mask,,mlp,,8,,,4.539591471354167,0.0,0.059985826096781464,0.11393229166666667,0.00021264654240364203,12,,12,,,,,first_answer_mask,0.6666666666666666,,,,,0.026424057724196683,causal_trace_summary.csv,,,,target_true,0.026424057724196683
True,L21:attention:first_subject,,attention,,21,,,3.0776808063189187,0.0,0.04468726376498192,0.0754021406173706,-3.79092390213979e-05,12,,12,,,,,first_subject,0.6666666666666666,,,,,0.02611262778151016,causal_trace_summary.csv,,,,target_new,0.02611262778151016
True,L16:attention:first_answer_mask,,attention,,16,,,4.539591471354167,0.0,0.01284105106895724,0.10518391927083333,0.00012546118515880758,12,,12,,,,,first_answer_mask,0.75,,,,,0.026020705418365972,causal_trace_summary.csv,,,,target_true,0.026020705418365972
